source_page_id,source_url,destination_url,relationship,anchor,current_or_proposed,reason
P-0031,/gemstones/lava-stone/how-to-cleanse,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0031,/gemstones/lava-stone/how-to-cleanse,/learn/how-to-charge-crystals,next-step,(writer chooses descriptive anchor),proposed,charging follows cleansing
P-0032,/gemstones/lava-stone/can-go-in-water,/gemstones/lava-stone,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0032,/gemstones/lava-stone/can-go-in-water,/gemstones/lava-stone/how-to-cleanse,sibling,(writer chooses descriptive anchor),proposed,water is one cleansing method among several
P-0032,/gemstones/lava-stone/can-go-in-water,/learn/what-crystals-can-go-in-water,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0032,/gemstones/lava-stone/can-go-in-water,/crystals/crystals-for-grounding,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0032,/gemstones/lava-stone/can-go-in-water,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0032,/gemstones/lava-stone/can-go-in-water,/learn/salt-safe-crystals,lateral,(writer chooses descriptive anchor),proposed,salt cleansing is the common follow-up question
P-0032,/gemstones/lava-stone/can-go-in-water,/learn/sun-safe-crystals,lateral,(writer chooses descriptive anchor),proposed,sun charging after washing
P-0033,/gemstones/lava-stone/sleeping-with,/gemstones/lava-stone,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0033,/gemstones/lava-stone/sleeping-with,/gemstones/lava-stone/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,who should avoid night-time use
P-0033,/gemstones/lava-stone/sleeping-with,/gemstones/lava-stone/affirmations,sibling,(writer chooses descriptive anchor),proposed,bedtime affirmation routine
P-0033,/gemstones/lava-stone/sleeping-with,/crystals/crystals-for-sleep,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0033,/gemstones/lava-stone/sleeping-with,/crystals/crystals-for-grounding,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0033,/gemstones/lava-stone/sleeping-with,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0034,/gemstones/lava-stone/how-to-identify,/gemstones/lava-stone,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0034,/gemstones/lava-stone/how-to-identify,/gemstones/lava-stone/price-guide,sibling,(writer chooses descriptive anchor),proposed,price is an identification signal
P-0034,/gemstones/lava-stone/how-to-identify,/gemstones/lava-stone/meaning,sibling,(writer chooses descriptive anchor),proposed,what genuine material looks like
P-0034,/gemstones/lava-stone/how-to-identify,/learn/are-online-crystals-real,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0034,/gemstones/lava-stone/how-to-identify,/crystals/crystals-for-grounding,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0034,/gemstones/lava-stone/how-to-identify,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0034,/gemstones/lava-stone/how-to-identify,/compare/lab-created-vs-natural-gemstones,lateral,(writer chooses descriptive anchor),proposed,lab-grown vs natural is a distinct question from fake vs real
P-0035,/gemstones/lava-stone/combinations,/gemstones/lava-stone,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0035,/gemstones/lava-stone/combinations,/gemstones/lava-stone/meaning,sibling,(writer chooses descriptive anchor),proposed,the stone's own associations
P-0035,/gemstones/lava-stone/combinations,/gemstones/lava-stone/affirmations,sibling,(writer chooses descriptive anchor),proposed,pairing stones with intention
P-0035,/gemstones/lava-stone/combinations,/learn/crystal-grids,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0035,/gemstones/lava-stone/combinations,/crystals/crystals-for-grounding,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0035,/gemstones/lava-stone/combinations,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0036,/gemstones/lava-stone/affirmations,/gemstones/lava-stone,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0036,/gemstones/lava-stone/affirmations,/gemstones/lava-stone/meaning,sibling,(writer chooses descriptive anchor),proposed,associations the affirmations draw on
P-0036,/gemstones/lava-stone/affirmations,/gemstones/lava-stone/combinations,sibling,(writer chooses descriptive anchor),proposed,stones to hold alongside
P-0036,/gemstones/lava-stone/affirmations,/learn/how-to-program-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0036,/gemstones/lava-stone/affirmations,/crystals/crystals-for-grounding,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0036,/gemstones/lava-stone/affirmations,/crystals/crystals-for-confidence,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0037,/gemstones/lapis-lazuli/meaning,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0037,/gemstones/lapis-lazuli/meaning,/gemstones/lapis-lazuli/combinations,sibling,(writer chooses descriptive anchor),proposed,pairing follows meaning
P-0037,/gemstones/lapis-lazuli/meaning,/gemstones/lapis-lazuli/affirmations,sibling,(writer chooses descriptive anchor),proposed,using the stone intentionally
P-0037,/gemstones/lapis-lazuli/meaning,/gemstones/lapis-lazuli/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,cautions before adopting the stone
P-0037,/gemstones/lapis-lazuli/meaning,/learn/gemstone-vs-crystal-vs-mineral,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0037,/gemstones/lapis-lazuli/meaning,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0037,/gemstones/lapis-lazuli/meaning,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0037,/gemstones/lapis-lazuli/meaning,/gemstones/zodiac/sagittarius,taxonomy,(writer chooses descriptive anchor),proposed,zodiac filter page
P-0038,/gemstones/lapis-lazuli/how-to-cleanse,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0038,/gemstones/lapis-lazuli/how-to-cleanse,/gemstones/lapis-lazuli/can-go-in-water,sibling,(writer chooses descriptive anchor),proposed,whether water cleansing is safe for this stone
P-0038,/gemstones/lapis-lazuli/how-to-cleanse,/learn/how-to-cleanse-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0038,/gemstones/lapis-lazuli/how-to-cleanse,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0038,/gemstones/lapis-lazuli/how-to-cleanse,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0038,/gemstones/lapis-lazuli/how-to-cleanse,/learn/how-to-charge-crystals,next-step,(writer chooses descriptive anchor),proposed,charging follows cleansing
P-0039,/gemstones/lapis-lazuli/sleeping-with,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0039,/gemstones/lapis-lazuli/sleeping-with,/gemstones/lapis-lazuli/who-should-not-wear,sibling,(writer chooses descriptive anchor),proposed,who should avoid night-time use
P-0039,/gemstones/lapis-lazuli/sleeping-with,/gemstones/lapis-lazuli/affirmations,sibling,(writer chooses descriptive anchor),proposed,bedtime affirmation routine
P-0039,/gemstones/lapis-lazuli/sleeping-with,/crystals/crystals-for-sleep,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0039,/gemstones/lapis-lazuli/sleeping-with,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0039,/gemstones/lapis-lazuli/sleeping-with,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0040,/gemstones/lapis-lazuli/how-to-identify,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0040,/gemstones/lapis-lazuli/how-to-identify,/gemstones/lapis-lazuli/price-guide,sibling,(writer chooses descriptive anchor),proposed,price is an identification signal
P-0040,/gemstones/lapis-lazuli/how-to-identify,/gemstones/lapis-lazuli/meaning,sibling,(writer chooses descriptive anchor),proposed,what genuine material looks like
P-0040,/gemstones/lapis-lazuli/how-to-identify,/learn/are-online-crystals-real,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0040,/gemstones/lapis-lazuli/how-to-identify,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0040,/gemstones/lapis-lazuli/how-to-identify,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0040,/gemstones/lapis-lazuli/how-to-identify,/compare/lab-created-vs-natural-gemstones,lateral,(writer chooses descriptive anchor),proposed,lab-grown vs natural is a distinct question from fake vs real
P-0041,/gemstones/lapis-lazuli/price-guide,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0041,/gemstones/lapis-lazuli/price-guide,/gemstones/lapis-lazuli/how-to-identify,sibling,(writer chooses descriptive anchor),proposed,avoid paying real-stone prices for imitations
P-0041,/gemstones/lapis-lazuli/price-guide,/learn/ethical-crystal-sourcing,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0041,/gemstones/lapis-lazuli/price-guide,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0041,/gemstones/lapis-lazuli/price-guide,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0041,/gemstones/lapis-lazuli/price-guide,/learn/mohs-hardness-scale,lateral,(writer chooses descriptive anchor),proposed,durability affects value
P-0042,/gemstones/lapis-lazuli/combinations,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0042,/gemstones/lapis-lazuli/combinations,/gemstones/lapis-lazuli/meaning,sibling,(writer chooses descriptive anchor),proposed,the stone's own associations
P-0042,/gemstones/lapis-lazuli/combinations,/gemstones/lapis-lazuli/affirmations,sibling,(writer chooses descriptive anchor),proposed,pairing stones with intention
P-0042,/gemstones/lapis-lazuli/combinations,/learn/crystal-grids,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0042,/gemstones/lapis-lazuli/combinations,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0042,/gemstones/lapis-lazuli/combinations,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0043,/gemstones/lapis-lazuli/affirmations,/gemstones/lapis-lazuli,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
P-0043,/gemstones/lapis-lazuli/affirmations,/gemstones/lapis-lazuli/meaning,sibling,(writer chooses descriptive anchor),proposed,associations the affirmations draw on
P-0043,/gemstones/lapis-lazuli/affirmations,/gemstones/lapis-lazuli/combinations,sibling,(writer chooses descriptive anchor),proposed,stones to hold alongside
P-0043,/gemstones/lapis-lazuli/affirmations,/learn/how-to-program-crystals,seed-parent,(writer chooses descriptive anchor),proposed,site-wide guide this stone-specific page specialises
P-0043,/gemstones/lapis-lazuli/affirmations,/crystals/crystals-for-connection,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0043,/gemstones/lapis-lazuli/affirmations,/crystals/crystals-for-meditation,lateral,(writer chooses descriptive anchor),proposed,stone appears in this purpose guide
P-0044,/gemstones/black-tourmaline/who-should-not-wear,/gemstones/black-tourmaline,parent,(writer chooses descriptive anchor),proposed,the stone's hub page: full profile and properties
