url,section,macro,seed,kind,stone,guide,status,priority,frame,title,meta_title,meta_description,words,batch,doc_id,doc_link,redirects,open_evidence_gaps
/crystals/amethyst-and-moonstone-together,crystals,M5 Crystal Combinations,S5.amethyst,article,,,new,MEDIUM,Evaluation,Amethyst and Moonstone Together: Benefits & Care,Amethyst and Moonstone Together,"Amethyst and moonstone are paired for intuition, calm, and sleep. Learn the hardness difference, amethyst fading risk, water rules, and how practitioners use both.",1224,batch-092,1rcbCJoiWuZjVeE2YfMdorwLLpUFX2AYx1DqDYPf-RsA,https://docs.google.com/document/d/1rcbCJoiWuZjVeE2YfMdorwLLpUFX2AYx1DqDYPf-RsA/edit?usp=drivesdk,,none
/crystals/aquamarine-and-moonstone-together,crystals,M5 Crystal Combinations,S5.aquamarine,article,,,new,MEDIUM,Evaluation,Aquamarine and Moonstone Together: Meaning & Benefits,Aquamarine and Moonstone Together: Meaning & Benefits,"Aquamarine and moonstone are paired for calm, intuition, and emotional balance. Learn their physical differences, how to use them, and what to watch out for.",882,batch-094,1b050MafKnIbtz_x33b_QNZ1pCri8k9CKlm715U-9lM0,https://docs.google.com/document/d/1b050MafKnIbtz_x33b_QNZ1pCri8k9CKlm715U-9lM0/edit?usp=drivesdk,,Moonstone adularescence fading under prolonged UV is reported anecdotally in trade sources but precise conditions are not well-documented.
/crystals/aventurine-and-citrine-together,crystals,M5 Crystal Combinations,S5.aventurine,article,,,new,MEDIUM,Evaluation,Aventurine and Citrine Together: Meaning & Benefits,Aventurine and Citrine Together: Uses & Care Tips,"Aventurine and citrine are paired for prosperity. Both are quartz-family stones at Mohs 7. Learn their traditional goals, citrine's sunlight fading, and how to use them.",759,batch-091,1alS8Pt0XInTEFsAh6if1aYp2EIuFBBZ8q9v6Hyr5r3Q,https://docs.google.com/document/d/1alS8Pt0XInTEFsAh6if1aYp2EIuFBBZ8q9v6Hyr5r3Q/edit?usp=drivesdk,,none
/crystals/black-tourmaline-and-amethyst-together,crystals,M5 Crystal Combinations,S5.black-tourmaline,article,,,new,MEDIUM,Evaluation,Black Tourmaline and Amethyst Together: Pairing Guide,Black Tourmaline and Amethyst Together: Pairing Guide,"Black tourmaline and amethyst are paired for protection and calm. Learn their hardness difference, water safety, traditional uses, and how to store them safely.",835,batch-089,17TjxjOLy9UvcywafxV1Q-hBiQz_7W00i3x8YcNPgfgE,https://docs.google.com/document/d/17TjxjOLy9UvcywafxV1Q-hBiQz_7W00i3x8YcNPgfgE/edit?usp=drivesdk,,none
/crystals/bloodstone-and-carnelian-together,crystals,M5 Crystal Combinations,S5.bloodstone,article,,,new,MEDIUM,Evaluation,Bloodstone and Carnelian Together: Meaning & Benefits,Bloodstone and Carnelian Together: Meaning & Uses,"Bloodstone and carnelian are paired for vitality, courage, and action. Both are chalcedony-family stones with similar hardness and simple care needs.",924,batch-095,1YwzKxHlrK5s7JnWA6R9HddH5CyKDa3Q8VQ47iUTXAB4,https://docs.google.com/document/d/1YwzKxHlrK5s7JnWA6R9HddH5CyKDa3Q8VQ47iUTXAB4/edit?usp=drivesdk,,No bloodstone hub page exists on the site; hub link omitted from article.
/crystals/calcite-and-clear-quartz-together,crystals,M5 Crystal Combinations,S5.calcite,article,,,new,MEDIUM,Evaluation,Calcite and Clear Quartz Together: Meaning & Benefits,Calcite and Clear Quartz Together: Meaning & Uses,Calcite and clear quartz are paired for clarity and amplified intention. A 4-point hardness gap and opposite water safety mean they need separate care routines.,1037,batch-095,1no1PiWh4Iryw5PHXiAPUYgUP6eetSDE1Hbda9IfsdFM,https://docs.google.com/document/d/1no1PiWh4Iryw5PHXiAPUYgUP6eetSDE1Hbda9IfsdFM/edit?usp=drivesdk,,none
/crystals/carnelian-and-citrine-together,crystals,M5 Crystal Combinations,S5.carnelian,article,,,new,MEDIUM,Evaluation,Carnelian and Citrine Together: Meaning & Benefits,Carnelian and Citrine Together: Benefits & Care,"Carnelian and citrine are paired for motivation, creativity, and abundance. Learn their shared hardness, sun-fading risk, water safety, and how to use them together.",920,batch-090,1NlQa4w-dXZodIDhmr0aVg47u__hBSLapuIlE-g6K-CU,https://docs.google.com/document/d/1NlQa4w-dXZodIDhmr0aVg47u__hBSLapuIlE-g6K-CU/edit?usp=drivesdk,,none
/crystals/carnelian-and-rose-quartz-together,crystals,M5 Crystal Combinations,S5.carnelian,article,,,new,MEDIUM,Evaluation,Carnelian and Rose Quartz Together: Benefits & Care,Carnelian and Rose Quartz Together,"Carnelian and rose quartz are paired for creative energy and heart-centered love. Learn their physical compatibility, water rules, fading facts, and how to use them.",1106,batch-092,1Ptp6CUL7mK4bSF6m1krPx6GQmv0FzhO-CTCGtbWdBRQ,https://docs.google.com/document/d/1Ptp6CUL7mK4bSF6m1krPx6GQmv0FzhO-CTCGtbWdBRQ/edit?usp=drivesdk,,none
/crystals/chrysocolla-and-lapis-lazuli-together,crystals,M5 Crystal Combinations,S5.chrysocolla,article,,,new,MEDIUM,Evaluation,Chrysocolla and Lapis Lazuli Together: Meaning & Benefits,Chrysocolla and Lapis Lazuli Together: Uses,Chrysocolla and lapis lazuli are paired for communication and calm. Both are soft and water-sensitive — avoid submerging either and store them separately.,1022,batch-095,1HCje4HhzFXb4-H5L8iVoh2T05ik_T_VBxrNxBT7sIIk,https://docs.google.com/document/d/1HCje4HhzFXb4-H5L8iVoh2T05ik_T_VBxrNxBT7sIIk/edit?usp=drivesdk,,No chrysocolla hub page exists on the site; hub link omitted from article.
/crystals/citrine-and-amethyst-together,crystals,M5 Crystal Combinations,S5.citrine,article,,,new,MEDIUM,Evaluation,Citrine and Amethyst Together: Pairing Guide,Citrine and Amethyst Together: Pairing Guide,"Citrine and amethyst are widely paired in crystal practice for clarity and abundance. Learn their physical compatibility, traditional uses, and what to avoid.",831,batch-089,1MBk9yfoQ7Fpdy7BFfPDkSNY6YPWwPFx7h7L7x4uELq0,https://docs.google.com/document/d/1MBk9yfoQ7Fpdy7BFfPDkSNY6YPWwPFx7h7L7x4uELq0/edit?usp=drivesdk,,none
/crystals/citrine-and-pyrite-together,crystals,M5 Crystal Combinations,S5.citrine,article,,,new,MEDIUM,Evaluation,Citrine and Pyrite Together: Meaning & Benefits,Citrine and Pyrite Together: Meaning & Benefits,"Citrine and pyrite are widely paired in prosperity practice. Learn their physical compatibility, traditional goals, and how to use and store them safely.",906,batch-093,1w1ueC8vz9R1fETB3uQB_IzxtBTDSlHUoW23zhAkOBRk,https://docs.google.com/document/d/1w1ueC8vz9R1fETB3uQB_IzxtBTDSlHUoW23zhAkOBRk/edit?usp=drivesdk,,Natural versus heat-treated citrine sun-fading rate not quantified in primary sources; minor variation in published Mohs for pyrite (6.0–6.5) noted.
/crystals/clear-quartz-and-rose-quartz-together,crystals,M5 Crystal Combinations,S5.clear-quartz,article,,,new,MEDIUM,Evaluation,Clear Quartz and Rose Quartz Together: Meaning & Benefits,Clear Quartz and Rose Quartz Together: Meaning & Benefits,"Clear quartz and rose quartz are a widely used pairing in love and healing practice. Learn their physical compatibility, traditional goals, and how to use them.",888,batch-093,1yt5uFUxQ_9AT7UctsLQOjQ8VQqBdjJ3a11cHHBKiQzE,https://docs.google.com/document/d/1yt5uFUxQ_9AT7UctsLQOjQ8VQqBdjJ3a11cHHBKiQzE/edit?usp=drivesdk,,Rose quartz sun-fading rate varies by specimen; no quantified primary source found. Prolonged salt exposure effects on rose quartz surface not quantified.
/crystals/crystals-for-anxiety,crystals,M2 Crystals by Purpose,S2.1 Emotional wellbeing,article,,,rewrite,MEDIUM,Evaluation,Crystals for Anxiety: Which Stones People Use and Why,Crystals for Anxiety: A Practical Guide,"People reach for amethyst, lepidolite, blue lace agate, and rose quartz when managing anxiety. Learn which crystals are traditionally used and how to work with them.",1110,batch-084,1ya2yFMwqRLWDchaJCXAW8-x7M4SyVWbZiMcsqyuvcoo,https://docs.google.com/document/d/1ya2yFMwqRLWDchaJCXAW8-x7M4SyVWbZiMcsqyuvcoo/edit?usp=drivesdk,,"Retail prices for lepidolite, blue lace agate, and sodalite tumbled stones not confirmed from a single US retailer; described qualitatively. No peer-reviewed evidence that crystals reduce anxiety symptoms beyond placebo."
/crystals/crystals-for-beginners,crystals,M2 Crystals by Purpose,S2.5 Practice and spirituality,article,,,new,MEDIUM,Evaluation,Crystals for Beginners: Six Stones to Start With,Crystals for Beginners: Six Stones to Start With,"Clear quartz, amethyst, rose quartz, black tourmaline, carnelian, and citrine make the strongest beginner set. Here is why each earns its place and how to use them.",1659,batch-088,1k6CRsBhWkCvvrobALm6MMjjtFG98JA19p-bGZVx5fOA,https://docs.google.com/document/d/1k6CRsBhWkCvvrobALm6MMjjtFG98JA19p-bGZVx5fOA/edit?usp=drivesdk,,"Retail prices for all six stones vary widely by grade and source; current single-source price evidence not confirmed, so prices described qualitatively only."
/crystals/crystals-for-concentration,crystals,M2 Crystals by Purpose,"S2.4 Confidence, focus and success",article,,,new,MEDIUM,Evaluation,Crystals for Concentration: Stones Used in Focus Practice,Crystals for Concentration: A Practical Stone Guide,"Fluorite, clear quartz, tiger's eye, hematite, and sodalite are the stones most used in concentration-focused crystal practice. Learn what each offers and who it suits.",1409,batch-086,1iai3-PBuCU70B-8y59rBeg88IJOm1XSNzcKI1YhkiOc,https://docs.google.com/document/d/1iai3-PBuCU70B-8y59rBeg88IJOm1XSNzcKI1YhkiOc/edit?usp=drivesdk,,No clinical evidence that crystals improve cognitive concentration or focus. Retail prices not confirmed from a single current source; omitted.
/crystals/crystals-for-confidence,crystals,M2 Crystals by Purpose,"S2.4 Confidence, focus and success",article,,,new,MEDIUM,Evaluation,Crystals for Confidence: Stones Used in Empowerment Practice,Crystals for Confidence: A Practical Stone Guide,"Carnelian, tiger's eye, citrine, sunstone, and black tourmaline are the stones most used in confidence-focused crystal practice. Learn what each offers and who it suits.",1486,batch-086,1dxLkzEbomRQ1DatjPDvVsF-rYj9EZV34Iytst8ADcNs,https://docs.google.com/document/d/1dxLkzEbomRQ1DatjPDvVsF-rYj9EZV34Iytst8ADcNs/edit?usp=drivesdk,,No clinical evidence that crystals affect confidence or self-perception. Retail prices not confirmed from a single current source; omitted. Sunstone variety (oligoclase vs. labradorite feldspar) not always specified by sellers.
/crystals/crystals-for-connection,crystals,M2 Crystals by Purpose,S2.2 Relationships,article,,,rewrite,MEDIUM,Evaluation,Crystals for Connection: Stones Used in Relationship Practice,Crystals for Connection: A Practical Stone Guide,"Rose quartz, lapis lazuli, blue lace agate, labradorite, carnelian, and sodalite are the stones most used for connection. Learn what each offers and who it suits.",1433,batch-086,1syZX-j4f-eVzVzzNNnDLgmRfeSpmV5kCwwKOvkZy9bw,https://docs.google.com/document/d/1syZX-j4f-eVzVzzNNnDLgmRfeSpmV5kCwwKOvkZy9bw/edit?usp=drivesdk,/crystals/best-crystals-for-connection-with-others -> /crystals/crystals-for-connection,No clinical evidence that crystals improve social bonds or communication. Retail prices not confirmed from a single current source; omitted.
/crystals/crystals-for-creativity,crystals,M2 Crystals by Purpose,"S2.4 Confidence, focus and success",article,,,new,MEDIUM,Evaluation,Crystals for Creativity: Stones Used in Creative Practice,Crystals for Creativity: A Practical Stone Guide,"Carnelian, labradorite, citrine, moonstone, and blue lace agate are the stones most used in creativity-focused crystal practice. Learn what each offers and who it suits.",1550,batch-086,1cVyNyBs9axFA9oJCIU1-MQo2Wtuc9Ga0bY-aqLu6JhM,https://docs.google.com/document/d/1cVyNyBs9axFA9oJCIU1-MQo2Wtuc9Ga0bY-aqLu6JhM/edit?usp=drivesdk,,No clinical evidence that crystals affect creativity or artistic output. Retail prices not confirmed from a single current source; omitted.
/crystals/crystals-for-grief,crystals,M2 Crystals by Purpose,S2.1 Emotional wellbeing,article,,,rewrite,MEDIUM,Evaluation,Crystals for Grief: Stones Practitioners Use for Loss,Crystals for Grief and Loss: A Practical Guide,"Practitioners reach for rose quartz, rhodonite, smoky quartz, and obsidian when navigating grief. Learn what each stone offers and how to work with them safely.",1039,batch-084,1gWCdx9kQFBWYfUNuZcY3lYlcemzhJN8kFKAKcnvJlXU,https://docs.google.com/document/d/1gWCdx9kQFBWYfUNuZcY3lYlcemzhJN8kFKAKcnvJlXU/edit?usp=drivesdk,/crystals/11-best-crystals-for-grief -> /crystals/crystals-for-grief,No clinical evidence that crystals assist grief processing; all claims framed as tradition. Retail prices not confirmed across all stones listed; omitted.
/crystals/crystals-for-grounding,crystals,M2 Crystals by Purpose,S2.3 Protection and grounding,article,,,new,MEDIUM,Evaluation,Crystals for Grounding: Which Stones Practitioners Use,Crystals for Grounding: A Practical Stone Guide,"Black tourmaline, hematite, smoky quartz, and red jasper are the grounding stones practitioners reach for most. Learn which suits your needs and how to use them.",1639,batch-085,1nigGKZZlkcCN2VcCBBq3MbmMGkh1rpfPfjPvWi3Bf-Y,https://docs.google.com/document/d/1nigGKZZlkcCN2VcCBBq3MbmMGkh1rpfPfjPvWi3Bf-Y/edit?usp=drivesdk,,No clinical studies confirm that specific crystals produce grounding effects. Retail price ranges not confirmed from a single current US source; omitted.
/crystals/crystals-for-healing,crystals,M2 Crystals by Purpose,S2.5 Practice and spirituality,article,,,new,MEDIUM,Evaluation,Crystals for Healing: A Beginner's Wellbeing Set,Crystals for Healing: A Beginner's Wellbeing Set,"Crystal healing is a complementary wellness practice. This guide explains what it is, picks five starter stones, and links to the evidence on how it works.",1345,batch-088,1iDO73aNa5KgQxC-vPguBe6-L3pXEQnEDfYZR_d7crUM,https://docs.google.com/document/d/1iDO73aNa5KgQxC-vPguBe6-L3pXEQnEDfYZR_d7crUM/edit?usp=drivesdk,,No randomized controlled trials demonstrate that specific crystals produce health outcomes beyond placebo; noted in article with link to /learn/crystal-healing-science.
/crystals/crystals-for-independence,crystals,M2 Crystals by Purpose,"S2.4 Confidence, focus and success",article,,,rewrite,MEDIUM,Evaluation,Crystals for Independence: Stones for Autonomy and Self-Reliance,Crystals for Independence: Stones for Autonomy and Personal Power,"Carnelian, tiger's eye, sunstone, and citrine are the stones most associated with independence. Learn the criteria and which suits your path.",1503,batch-087,1hqMcUY6cidziBiTyNmIQooG_bw4oTmQrfjQCdDv2oNk,https://docs.google.com/document/d/1hqMcUY6cidziBiTyNmIQooG_bw4oTmQrfjQCdDv2oNk/edit?usp=drivesdk,,No clinical evidence links specific stones to increased self-reliance. Sunstone inclusion chemistry (copper vs. iron oxide) differs by origin; retail labeling rarely specifies this distinction. Retail prices not confirmed.
/crystals/crystals-for-jealousy,crystals,M2 Crystals by Purpose,S2.2 Relationships,article,,,rewrite,MEDIUM,Evaluation,Crystals for Jealousy: Stones Used in Emotional Work,Crystals for Jealousy: A Practical Stone Guide,"Rose quartz, amethyst, lepidolite, peridot, and aventurine are the stones most often used when working through jealousy. Learn what to choose and how to use each.",1218,batch-086,13OlxuaNIMqRtMTFVWFJI-KahZv9RnNq-VOoA-HPAgeg,https://docs.google.com/document/d/13OlxuaNIMqRtMTFVWFJI-KahZv9RnNq-VOoA-HPAgeg/edit?usp=drivesdk,,No clinical evidence that crystals affect jealousy or emotional states. Chrysoprase is mentioned in tradition but has no hub page on this site. Retail prices not confirmed from current source; omitted.
/crystals/crystals-for-love,crystals,M2 Crystals by Purpose,S2.2 Relationships,article,,,new,MEDIUM,Evaluation,Crystals for Love: Which Stones Practitioners Choose,Crystals for Love: A Practical Stone Guide,"Rose quartz, rhodonite, garnet, and moonstone are the stones most often used in love-focused crystal practices. Learn what practitioners look for and how to use each.",1478,batch-086,1lVVJubzda2IwjvPnc_w0vEZkikAMIu-v4pa2CAVP1Kk,https://docs.google.com/document/d/1lVVJubzda2IwjvPnc_w0vEZkikAMIu-v4pa2CAVP1Kk/edit?usp=drivesdk,,No clinical evidence that crystals affect emotional states or relationships. Retail price ranges not confirmed from a single current source; omitted. Exact Mindat URLs for some varieties may redirect to parent species pages.
/crystals/crystals-for-meditation,crystals,M2 Crystals by Purpose,S2.5 Practice and spirituality,article,,,new,MEDIUM,Evaluation,Crystals for Meditation: How to Choose the Right Stone,Crystals for Meditation: Choosing the Right Stone,"Amethyst, clear quartz, selenite, and labradorite are the stones most commonly used in meditation. Learn which suits your practice and how to use them.",1636,batch-088,1VQeH0VKqlMOTCdN_lFbTFjVhbu398okxfQy3d-w29f8,https://docs.google.com/document/d/1VQeH0VKqlMOTCdN_lFbTFjVhbu398okxfQy3d-w29f8/edit?usp=drivesdk,,No clinical studies confirm that specific crystals alter meditation outcomes. Retail prices omitted — no current single-source evidence confirmed.
